route_name,direction_text,stop_number,stop_name
F626-0815,去程,71,員潭仔溝
F626-0815,去程,72,怡華
F626-0815,去程,73,介壽國小
F626-0815,去程,74,三峽區農會
F626-0815,去程,75,三峽老街(民生街)
F626-0815,去程,76,新興街口
F626-0815,去程,77,三峽國小(三峽國民運動中心)
F626,去程,1,三峽國小(三峽國民運動中心)
F626,去程,2,新興街口
F626,去程,3,三峽老街(民生街)
F626,去程,4,三峽區農會
F626,去程,5,介壽國小
F626,去程,6,怡華
F626,去程,7,員潭仔溝
F626,去程,8,溪南里
F626,去程,9,橫溪橋
F626,去程,10,橫溪
F626,去程,11,隆鑫染廠
F626,去程,12,溪東里
F626,去程,13,溪東
F626,去程,14,成福國小
F626,去程,15,辭修高中
F626,去程,16,大坪新村
F626,去程,17,大同公司
F626,去程,18,海一
F626,去程,19,海一(二)
F626,去程,20,成福活動中心
F626,去程,21,成福派出所
F626,去程,22,駱駝潭
F626,去程,23,竹崙橋頭
F626,去程,24,榕樹下
F626,去程,25,紫微橋
F626,去程,26,台北新市民一
F626,去程,27,台北新市民二
F626,去程,28,台北新市民一
F626,去程,29,紫微路24號
F626,去程,30,紫和橋
F626,去程,31,台灣松下公司
F626,去程,32,紫微路109號
F626,去程,33,紫微路139號
F626,去程,34,長春元土雞城
F626,去程,35,白雞行修宮
F626,去程,36,長春元土雞城
F626,去程,37,紫微路139號
F626,去程,38,紫微路109號
F626,去程,39,台灣松下公司
F626,去程,40,紫和橋
F626,去程,41,紫微路24號
F626,去程,42,紫微橋
F626,去程,43,靈隱寺
F626,去程,44,聖明宮
F626,去程,45,紫微南路33號
F626,去程,46,土地公廟
F626,去程,47,紫微南路32號
F626,去程,48,紫微天后宮
F626,去程,49,紫微南路32號
F626,去程,50,土地公廟
F626,去程,51,紫微南路33號
F626,去程,52,聖明宮
F626,去程,53,靈隱寺
F626,去程,54,榕樹下
F626,去程,55,竹崙橋頭
F626,去程,56,駱駝潭
F626,去程,57,成福派出所
F626,去程,58,成福活動中心
F626,去程,59,海一(二)
F626,去程,60,海一
F626,去程,61,大同公司
F626,去程,62,大坪新村
F626,去程,63,辭修高中
F626,去程,64,成福國小
F626,去程,65,溪東
F626,去程,66,溪東里
F626,去程,67,隆鑫染廠
F626,去程,68,橫溪
F626,去程,69,橫溪橋
F626,去程,70,溪南里
F626,去程,71,員潭仔溝
F626,去程,72,怡華
F626,去程,73,介壽國小
F626,去程,74,三峽區農會
F626,去程,75,三峽老街(民生街)
F626,去程,76,新興街口
F626,去程,77,三峽國小(三峽國民運動中心)
F627,去程,1,三峽國小(三峽國民運動中心)
F627,去程,2,新興街口
F627,去程,3,三峽老街(民生街)
F627,去程,4,三峽區農會
F627,去程,5,長泰街(長泰街41巷口)
F627,去程,6,介壽國小
F627,去程,7,礁溪行政大樓
F627,去程,8,光明路永安街口
F627,去程,9,永安街186巷口
F627,去程,10,安溪國中
F627,去程,11,台塑
F627,去程,12,福華電子
F627,去程,13,溪墘
F627,去程,14,車寮
F627,去程,15,中正路二段
F627,去程,16,大埔路中正路口
F627,去程,17,大埔路口
F627,去程,18,大埔國小
F627,去程,19,苗圃
F627,去程,20,二橋
F627,去程,21,陽明區
F627,去程,22,春暉學苑
F627,去程,23,互助橋
F627,去程,24,濟公廟路口
F627,去程,25,合作橋
F627,去程,26,醒心橋
F627,去程,27,湊合
F627,去程,28,金敏橋
F627,去程,29,五寮4號
F627,去程,30,歡樂谷
F627,去程,31,菜園地
F627,去程,32,增產橋
F627,去程,33,鐘鼎山林
F627,去程,34,富國橋
F627,去程,35,十間厝
F627,去程,36,土地公廟
F627,去程,37,五寮國小
F627,去程,38,尚義橋
F627,去程,39,吊橋頭
F627,去程,40,向天坡
F627,去程,41,新峰
F627,去程,42,五寮15鄰
F627,去程,43,新峰
F627,去程,44,向天坡
F627,去程,45,吊橋頭
F627,去程,46,尚義橋
F627,去程,47,五寮國小
F627,去程,48,土地公廟
F627,去程,49,十間厝
F627,去程,50,富國橋
F627,去程,51,鐘鼎山林
F627,去程,52,增產橋
F627,去程,53,菜園地
F627,去程,54,歡樂谷
F627,去程,55,五寮4號
F627,去程,56,金敏橋
F627,去程,57,湊合
F627,去程,58,醒心橋
F627,去程,59,合作橋
F627,去程,60,濟公廟路口
F627,去程,61,互助橋
F627,去程,62,春暉學苑
F627,去程,63,陽明區
F627,去程,64,二橋
F627,去程,65,苗圃
F627,去程,66,大埔國小
F627,去程,67,大埔路口
F627,去程,68,大埔路中正路口
F627,去程,69,中正路二段
F627,去程,70,車寮
F627,去程,71,溪墘
F627,去程,72,福華電子
F627,去程,73,台塑
F627,去程,74,安溪國中
F627,去程,75,永安街186巷口
F627,去程,76,光明路永安街口
F627,去程,77,礁溪行政大樓
F627,去程,78,介壽國小
F627,去程,79,長泰街(長泰街41巷口)
F627,去程,80,三峽區農會
F627,去程,81,三峽老街(民生街)
F627,去程,82,新興街口
F627,去程,83,三峽國小(三峽國民運動中心)
F628,去程,1,三峽國小(三峽國民運動中心)
F628,去程,2,新興街口
F628,去程,3,民生街復興路口
F628,去程,4,中華路
F628,去程,5,安溪國小
F628,去程,6,大同路中華路口
F628,去程,7,台塑
F628,去程,8,大同橋
F628,去程,9,中溪里
F628,去程,10,招呼站
F628,去程,11,正義吊橋
F628,去程,12,福利橋
F628,去程,13,嘉添里
F628,去程,14,土地公廟
F628,去程,15,添福里
F628,去程,16,創意之家
F628,去程,17,添福里巡守隊
F628,去程,18,三峽陶瓷公司
F628,去程,19,三塊厝
F628,去程,20,鹿窟仔
F628,去程,21,松益化工
F628,去程,22,松福土雞城
F628,去程,23,天佛寺
F628,去程,24,醒心橋
F628,去程,25,湊合橋
F628,去程,26,醒心橋
F628,去程,27,天佛寺
F628,去程,28,松福土雞城
F628,去程,29,松益化工
F628,去程,30,鹿窟仔
F628,去程,31,三塊厝
F628,去程,32,三峽陶瓷公司
F628,去程,33,添福里巡守隊
F628,去程,34,創意之家
F628,去程,35,添福里
F628,去程,36,土地公廟
F628,去程,37,嘉添里
F628,去程,38,福利橋
F628,去程,39,正義吊橋
F628,去程,40,招呼站
F628,去程,41,中溪里
F628,去程,42,大同橋
F628,去程,43,台塑
F628,去程,44,大同路中華路口
F628,去程,45,安溪國小
F628,去程,46,中華路
F628,去程,47,民生街復興路口
F628,去程,48,新興街口
F628,去程,49,三峽國小(三峽國民運動中心)
F629,去程,1,三峽國小(三峽國民運動中心)
F629,去程,2,三峽國中
F629,去程,3,三峽老街(復興路)
F629,去程,4,三峽區農會
F629,去程,5,介壽國小
F629,去程,6,怡華
F629,去程,7,員潭仔溝
F629,去程,8,溪南里
F629,去程,9,橫溪橋
F629,去程,10,橫溪
F629,去程,11,隆鑫染廠
F629,去程,12,溪東里
F629,去程,13,秀波電子
F629,去程,14,成福國小
F629,去程,15,辭修高中
F629,去程,16,大坪新村
F629,去程,17,大同公司
F629,去程,18,海一
F629,去程,19,海一(二)
F629,去程,20,成福活動中心
F629,去程,21,成福派出所
F629,去程,22,駱駝潭
F629,去程,23,竹崙橋頭
F629,去程,24,榕樹下
F629,去程,25,竹崙
F629,去程,26,田寮站
F629,去程,27,皇后鎮農場
F629,去程,28,頭寮坑口
F629,去程,29,三十股路口
F629,去程,30,竹崙路117號
F629,去程,31,竹崙茶廠
F629,去程,32,竹崙路117號
F629,去程,33,三十股路口
F629,去程,34,頭寮坑口
F629,去程,35,皇后鎮農場
F629,去程,36,田寮站
F629,去程,37,竹崙
F629,去程,38,九鬮
F629,去程,39,安坑里
F629,去程,40,安坑里
F629,去程,41,建安一
F629,去程,42,建安國小
F629,去程,43,建安路71-14號
F629,去程,44,大墓公
F629,去程,45,建安二
F629,去程,46,鹿母潭
F629,去程,47,建安二
F629,去程,48,大墓公
F629,去程,49,建安路71-14號
F629,去程,50,建安國小
F629,去程,51,建安一
F629,去程,52,安新站一
F629,去程,53,安新站二
F629,去程,54,四份仔一
F629,去程,55,四份仔二
F629,去程,56,四份仔三
F629,去程,57,四份仔二
F629,去程,58,四份仔一
F629,去程,59,安新站二
F629,去程,60,安新站一
F629,去程,61,安坑里
F629,去程,62,安坑里
F629,去程,63,九鬮
F629,去程,64,大成國小
F629,去程,65,大成國小
F629,去程,66,竹崙橋頭
F629,去程,67,駱駝潭
F629,去程,68,成福派出所
F629,去程,69,成福活動中心
F629,去程,70,海一(二)
F629,去程,71,海一
F629,去程,72,大同公司
F629,去程,73,大坪新村
F629,去程,74,辭修高中
F629,去程,75,成福國小
F629,去程,76,秀波電子
F629,去程,77,溪東里
F629,去程,78,隆鑫染廠
F629,去程,79,橫溪
F629,去程,80,橫溪橋
F629,去程,81,溪南里
F629,去程,82,員潭仔溝
F629,去程,83,怡華
F629,去程,84,介壽國小
F629,去程,85,三峽區農會
F629,去程,86,三峽老街(復興路)
F629,去程,87,三峽國小(三峽國民運動中心)
F630,去程,1,長福停車場
F630,去程,2,中華路光明路口
F630,去程,3,中華路
F630,去程,4,三峽老街(民生街)
F630,去程,5,三峽國小(三峽國民運動中心)
F630,去程,6,大仁路大勇路口
F630,去程,7,恩主公醫院
F630,去程,8,客家文化園區
F630,去程,9,長庚醫院桃園分院
F630,去程,10,長庚醫院
F630,回程,1,長庚醫院桃園分院
F630,回程,2,客家文化園區
F630,回程,3,恩主公醫院
F630,回程,4,大仁路大勇路口
F630,回程,5,三峽國小(三峽國民運動中心)
F630,回程,6,三峽老街(民生街)
F630,回程,7,中華路
F630,回程,8,中華路光明路口
F630,回程,9,長福停車場
F651,去程,1,鶯歌火車站
F651,去程,2,成功街口
F651,去程,3,高明寺
F651,去程,4,阿南坑
F651,去程,5,阿四坑
F651,去程,6,牛灶坑
F651,去程,7,高明寺
F651,去程,8,北鶯公園
F651,去程,9,東鶯里辦公處
F651,去程,10,鐵橋下
F651,去程,11,鶯歌郵局
F651,去程,12,國慶街115巷口
F651,去程,13,加油站
F651,去程,14,東陽宮
F651,去程,15,尖山公園
F651,去程,16,尖山路181號
F651,去程,17,尖山活動中心
F651,去程,18,尖山路300-3號
F651,去程,19,麗新社區
F651,去程,20,高職西街
F651,去程,21,農會鶯歌高職
F651,去程,22,亞洛美精靈國度觀光工廠
F651,去程,23,宏洲磁磚觀光工廠
F651,去程,24,中正三路291巷口
F651,去程,25,二橋活動中心
F651,去程,26,中正三路406巷
F651,去程,27,邱厝巷
F651,去程,28,中正三路406巷
F651,去程,29,二橋活動中心
F651,去程,30,鄭厝巷
F651,去程,31,鄭厝巷口
F651,去程,32,二甲里辦公處
F651,去程,33,二甲里高速公路橋下
F651,去程,34,國中街
F651,去程,35,安家凱薩
F651,去程,36,尖山國中
F651,去程,37,尖山活動中心
F651,去程,38,尖山路181號
F651,去程,39,尖山公園
F651,去程,40,東陽宮
F651,去程,41,加油站
F651,去程,42,鶯歌郵局
F651,去程,43,鶯歌火車站
F652,去程,1,鶯歌區公所
F652,去程,2,國慶街115巷口
F652,去程,3,文化路140號
F652,去程,4,陶瓷博物館
F652,去程,5,文化路254號
F652,去程,6,三鶯路47號
F652,去程,7,三鶯福德宮
F652,去程,8,恩主公醫院
F652,去程,9,三鶯路47號
F652,去程,10,三鶯福德宮
F652,去程,11,文化路417號
F652,去程,12,文化路351號
F652,去程,13,鶯歌郵局
F652,去程,14,鶯歌區公所
幸福巴士F652延伸線,去程,1,鶯歌區公所
幸福巴士F652延伸線,去程,2,中國砂輪
幸福巴士F652延伸線,去程,3,林長壽圖書館
幸福巴士F652延伸線,去程,4,中山路249巷
幸福巴士F652延伸線,去程,5,中山路292號
幸福巴士F652延伸線,去程,6,余厝巷口
幸福巴士F652延伸線,去程,7,大湖路148號
幸福巴士F652延伸線,去程,8,飛龍公司
幸福巴士F652延伸線,去程,9,名湖社區
幸福巴士F652延伸線,去程,10,湖山分駐所
幸福巴士F652延伸線,去程,11,大湖路與湖山路口
幸福巴士F652延伸線,去程,12,大同社區
幸福巴士F652延伸線,去程,13,大湖路542號
幸福巴士F652延伸線,去程,14,大湖路590巷巷口
幸福巴士F652延伸線,去程,15,國際路口
幸福巴士F652延伸線,去程,16,香賓街口
幸福巴士F652延伸線,去程,17,朝陽街口
幸福巴士F652延伸線,去程,18,香賓街口
幸福巴士F652延伸線,去程,19,大湖路700巷巷口
幸福巴士F652延伸線,去程,20,台北監獄
幸福巴士F652延伸線,去程,21,鳳鳴火車站
幸福巴士F652延伸線,去程,22,大同社區
幸福巴士F652延伸線,去程,23,大湖路與湖山路口
幸福巴士F652延伸線,去程,24,湖山分駐所
幸福巴士F652延伸線,去程,25,名湖社區
幸福巴士F652延伸線,去程,26,飛龍公司
幸福巴士F652延伸線,去程,27,大湖路148號
幸福巴士F652延伸線,去程,28,余厝巷口
幸福巴士F652延伸線,去程,29,中山路292號
幸福巴士F652延伸線,去程,30,中山路249巷
幸福巴士F652延伸線,去程,31,林長壽圖書館
幸福巴士F652延伸線,去程,32,中國砂輪
幸福巴士F652延伸線,去程,33,鶯歌區公所
幸福巴士F652延伸線,去程,34,國慶街115巷口
幸福巴士F652延伸線,去程,35,文化路140號
幸福巴士F652延伸線,去程,36,陶瓷博物館
幸福巴士F652延伸線,去程,37,文化路254號
幸福巴士F652延伸線,去程,38,三鶯路47號
幸福巴士F652延伸線,去程,39,三鶯福德宮
幸福巴士F652延伸線,去程,40,恩主公醫院
幸福巴士F652延伸線,去程,41,三鶯路47號
幸福巴士F652延伸線,去程,42,三鶯福德宮
幸福巴士F652延伸線,去程,43,文化路417號
幸福巴士F652延伸線,去程,44,文化路351號
幸福巴士F652延伸線,去程,45,鶯歌郵局
幸福巴士F652延伸線,去程,46,鶯歌區公所
F653A,去程,1,鶯歌火車站
F653A,去程,2,林長壽圖書館
F653A,去程,3,中山路249巷
F653A,去程,4,中山路292號
F653A,去程,5,余厝巷口
F653A,去程,6,大湖路148號
F653A,去程,7,名湖社區
F653A,去程,8,鶯歌幼兒園
F653A,去程,9,大湖路358號
F653A,去程,10,中湖街70號
F653A,去程,11,三湖宮
F653A,去程,12,東湖里辦公處
F653A,去程,13,池塘邊
F653A,去程,14,大竹圍
F653A,去程,15,中湖街70號
F653A,去程,16,湖山分駐所
F653A,去程,17,大湖路與湖山路口
F653A,去程,18,大同社區
F653A,去程,19,湖山路土地公廟
F653A,去程,20,國際二路6巷巷口
F653A,去程,21,國際二路22號
F653A,去程,22,香賓街口
F653A,去程,23,朝陽街口
F653A,去程,24,大湖路700巷巷口
F653A,去程,25,台北監獄
F653A,去程,26,鳳鳴火車站
F653A,去程,27,西湖街225號
F653A,去程,28,中山高架橋橋頭
F653A,去程,29,育樂街口
F653A,去程,30,惠隆宮
F653A,去程,31,建國國小
F653A,去程,32,光明街與國慶街口
F653A,去程,33,林長壽圖書館
F653A,去程,34,鶯歌火車站
F653B,去程,1,鶯歌火車站
F653B,去程,2,光明街與國慶街口
F653B,去程,3,建國國小
F653B,去程,4,惠隆宮
F653B,去程,5,育樂街口
F653B,去程,6,中山高架橋橋頭
F653B,去程,7,西湖街225號
F653B,去程,8,西湖街289巷旁
F653B,去程,9,鳳鳴火車站
F653B,去程,10,大湖路542號
F653B,去程,11,大湖路590巷巷口
F653B,去程,12,大湖路700巷巷口
F653B,去程,13,台北監獄
F653B,去程,14,香賓街口
F653B,去程,15,朝陽街口
F653B,去程,16,國際二路22號
F653B,去程,17,國際二路6巷巷口
F653B,去程,18,湖山路土地公廟
F653B,去程,19,大同社區
F653B,去程,20,湖山分駐所
F653B,去程,21,中湖街70號
F653B,去程,22,三湖宮
F653B,去程,23,東湖里辦公處
F653B,去程,24,池塘邊
F653B,去程,25,大竹圍
F653B,去程,26,中湖街70號
F653B,去程,27,鶯歌幼兒園
F653B,去程,28,名湖社區
F653B,去程,29,大湖路148號
F653B,去程,30,余厝巷口
F653B,去程,31,中山路292號
F653B,去程,32,中山路249巷
F653B,去程,33,林長壽圖書館
F653B,去程,34,鶯歌火車站
F655,去程,1,鶯歌區公所
F655,去程,2,林長壽圖書館
F655,去程,3,中山路249巷
F655,去程,4,中山路292號
F655,去程,5,余厝巷口
F655,去程,6,大湖路148號
F655,去程,7,名湖社區
F655,去程,8,鶯歌幼兒園
F655,去程,9,大湖路358號
F655,去程,10,中湖街70號
F655,去程,11,大竹圍
F655,去程,12,長庚醫院(分院)
F655,去程,13,長庚醫院
F655,回程,1,長庚醫院
F655,回程,2,長庚醫院(分院)
F655,回程,3,大竹圍
F655,回程,4,中湖街70號
F655,回程,5,鶯歌幼兒園
F655,回程,6,名湖社區
F655,回程,7,大湖路148號
F655,回程,8,余厝巷口
F655,回程,9,中山路292號
F655,回程,10,中山路249巷
F655,回程,11,林長壽圖書館
F655,回程,12,鶯歌區公所
F656,去程,1,鶯歌火車站
F656,去程,2,國慶街115巷口
F656,去程,3,三號公園土地公廟
F656,去程,4,同慶里活動中心
F656,去程,5,鶯歌國中
F656,去程,6,建國路與鶯桃路口
F656,去程,7,永新巷口
F656,去程,8,農會(永昌里)
F656,去程,9,昌福國小
F656,去程,10,鶯桃路182巷口
F656,去程,11,永吉街口
F656,去程,12,永吉公園
F656,去程,13,福安街口
F656,去程,14,鶯桃鳳鳴路口
F656,去程,15,鳳鳴國中(永和街口)
F656,去程,16,鳳鳴活動中心
F656,去程,17,鳳鳴國小
F656,去程,18,永和街174巷
F656,去程,19,鳳鳴火車站
F656,去程,20,鳳福鳳三路口
F656,去程,21,鳳福公園
F656,去程,22,鳳吉一街94號
F656,去程,23,鶯桃路二段27號
F656,去程,24,鶯桃路668巷口
F656,去程,25,金金戲院
F656,去程,26,鳳鳴國中(永和街口)
F656,去程,27,鳳鳴街口
F656,去程,28,福安街口
F656,去程,29,永吉國小
F656,去程,30,鶯桃路285巷41號
F656,去程,31,永吉公園
F656,去程,32,永吉街口
F656,去程,33,鶯桃路182巷口
F656,去程,34,昌福國小
F656,去程,35,農會(永昌里)
F656,去程,36,永新巷口
F656,去程,37,建國路與鶯桃路口
F656,去程,38,鶯歌國中
F656,去程,39,同慶里活動中心
F656,去程,40,三號公園土地公廟
F656,去程,41,國慶街115巷口
F656,去程,42,鶯歌火車站
F657,去程,1,昌福國小
F657,去程,2,鶯桃路182巷口
F657,去程,3,永吉街口
F657,去程,4,永吉公園
F657,去程,5,福安街口
F657,去程,6,鶯桃鳳鳴路口
F657,去程,7,鳳鳴國中(永和街口)
F657,去程,8,鳳鳴活動中心
F657,去程,9,鳳鳴國小
F657,去程,10,永和街174巷
F657,去程,11,鳳鳴火車站
F657,去程,12,鳳福鳳三路口
F657,去程,13,鳳福公園
F657,去程,14,鳳吉一街94號
F657,去程,15,鶯桃路二段27號
F657,去程,16,鶯桃路668巷口
F657,去程,17,鶯歌路口
F657,去程,18,大同社區
F657,去程,19,長庚醫院(分院)
F657,去程,20,長庚醫院
F657,回程,1,長庚醫院
F657,回程,2,長庚醫院(分院)
F657,回程,3,大同社區
F657,回程,4,鳳鳴火車站
F657,回程,5,鳳福鳳三路口
F657,回程,6,鳳福公園
F657,回程,7,鳳吉一街94號
F657,回程,8,鶯桃路二段27號
F657,回程,9,鶯桃路668巷口
F657,回程,10,金金戲院
F657,回程,11,鳳鳴國中(永和街口)
F657,回程,12,鳳鳴街口
F657,回程,13,福安街口
F657,回程,14,永吉公園
F657,回程,15,永吉街口
F657,回程,16,鶯桃路182巷口
F657,回程,17,昌福國小
F703,去程,1,頂好社區
F703,去程,2,安泰路60巷口
F703,去程,3,璦丁堡社區
F703,去程,4,安泰路19巷口
F703,去程,5,安泰安康路口(二城)
F703,去程,6,雙城安康路口
F703,去程,7,喜洋洋社區活動中心
F703,去程,8,裕合四街口
F703,去程,9,和成街12巷口
F703,去程,10,和成街16巷
F703,去程,11,甜蜜蜜社區
F703,去程,12,雙成裕合街口
F703,去程,13,雙城路60巷口
F703,去程,14,雙城路115號
F703,去程,15,莒光安康路口(清風園)
F703,去程,16,莒光路27號(氣檢局)
F703,去程,17,莒光路22號巷口
F703,去程,18,莒光路87巷土地公廟
F703,回程,1,莒光路22號巷口
F703,回程,2,莒光路27號(氣檢局)
F703,回程,3,莒光安康路口(清風園)
F703,回程,4,雙城路115號
F703,回程,5,雙城路60巷口
F703,回程,6,雙成裕合街口
F703,回程,7,甜蜜蜜社區
F703,回程,8,和成街16巷
F703,回程,9,和成街12巷口
F703,回程,10,裕合街393號
F703,回程,11,裕合街109號
F703,回程,12,喜洋洋社區活動中心
F703,回程,13,雙城安康路口
F703,回程,14,安泰安康路口(二城)
F703,回程,15,安泰路19巷口
F703,回程,16,璦丁堡社區
F703,回程,17,安泰路60巷口
F703,回程,18,頂好社區
F703前三班,去程,1,頂好社區
F703前三班,去程,2,安泰路60巷口
F703前三班,去程,3,璦丁堡社區
F703前三班,去程,4,安泰路19巷口
F703前三班,去程,5,安泰安康路口(二城)
F703前三班,去程,6,雙城安康路口
F703前三班,去程,7,喜洋洋社區活動中心
F703前三班,去程,8,裕合四街口
F703前三班,去程,9,和成街12巷口
F703前三班,去程,10,和成街16巷
F703前三班,去程,11,甜蜜蜜社區
F703前三班,去程,12,雙成裕合街口
F703前三班,去程,13,雙城路60巷口
F703前三班,去程,14,雙城路115號
F703前三班,回程,1,安泰安康路口(二城)
F703前三班,回程,2,安泰路19巷口
F703前三班,回程,3,璦丁堡社區
F703前三班,回程,4,安泰路60巷口
F703前三班,回程,5,頂好社區
F711,去程,1,深坑區公有市場
F711,去程,2,世新山莊
F711,去程,3,崩山
F711,去程,4,青山雄觀北區
F711,去程,5,風格山莊
F711,去程,6,大坪
F711,去程,7,土庫尖
F711,去程,8,土庫尖路口
F711,去程,9,烏月一
F711,去程,10,烏月二
F711,去程,11,昇高活動中心
F711,去程,12,旺耽
F711,去程,13,昇高橋
F711,去程,14,深坑國小
F711,回程,1,深坑國小
F711,回程,2,昇高橋
F711,回程,3,旺耽
F711,回程,4,昇高活動中心
F711,回程,5,烏月二
F711,回程,6,烏月一
F711,回程,7,土庫尖路口
F711,回程,8,土庫尖
F711,回程,9,大坪
F711,回程,10,風格山莊
F711,回程,11,青山雄觀北區
F711,回程,12,崩山
F711,回程,13,世新山莊
F711,回程,14,深坑區公有市場
F712,去程,1,深坑國小
F712,去程,2,中正橋
F712,去程,3,木見腳坑土地公廟
F712,去程,4,萬家香
F712,去程,5,炮子崙
F712,去程,6,萬家香
F712,去程,7,木見腳坑土地公廟
F712,去程,8,正洋加油站
F712,去程,9,大崙腳
F712,去程,10,向天橋
F712,去程,11,再興橋
F712,去程,12,石媽祖路口
F712,去程,13,王軍寮
F712,去程,14,健順養護中心
F712,去程,15,華藏教學園區
F712,去程,16,大崙尾
F712,回程,1,華藏教學園區
F712,回程,2,健順養護中心
F712,回程,3,王軍寮
F712,回程,4,石媽祖路口
F712,回程,5,再興橋
F712,回程,6,向天橋
F712,回程,7,大崙腳
F712,回程,8,正洋加油站
F712,回程,9,中正橋
F712,回程,10,深坑區公所
F713,去程,1,深坑國小
F713,去程,2,世新山莊
F713,去程,3,三腳木
F713,去程,4,大坑
F713,去程,5,大坑土地公廟
F713,去程,6,萬壽山莊
F713,去程,7,外大坑
F713,去程,8,居正山莊
F713,去程,9,天龍宮
F713,去程,10,木見腳坑土地公廟
F713,去程,11,萬家香
F713,回程,1,木見腳坑土地公廟
F713,回程,2,中正橋
F713,回程,3,深坑區公所
F721,去程,1,坪林國中
F721,去程,2,漁光國小
F721,去程,3,南山寺
F721,去程,4,漁光國小
F721,去程,5,英速魔法學院
F721,去程,6,闊瀨
F721,回程,1,闊瀨
F721,回程,2,英速魔法學院
F721,回程,3,漁光國小
F721,回程,4,南山寺
F721,回程,5,漁光國小
F721,回程,6,坪林國中
F722,去程,1,坪林國中
F722,去程,2,水柳腳商圈
F722,去程,3,坪林遊客中心
F722,去程,4,林興居
F722,去程,5,鐵馬新樂園
F722,去程,6,蕨類步道
F722,去程,7,九芎根親水公園
F722,回程,1,九芎根親水公園
F722,回程,2,蕨類步道
F722,回程,3,鐵馬新樂園
F722,回程,4,第5產銷班
F722,回程,5,協德宮
F722,回程,6,大林橋
F722,回程,7,茶葉博物館
F722,回程,8,坪林國中
F723,去程,1,坪林國中
F723,去程,2,茶葉博物館
F723,去程,3,大林橋
F723,去程,4,協德宮
F723,去程,5,第5產銷班
F723,去程,6,鐵馬新樂園
F723,去程,7,蕨類步道
F723,去程,8,九芎根親水公園
F723,回程,1,九芎根親水公園
F723,回程,2,蕨類步道
F723,回程,3,鐵馬新樂園
F723,回程,4,林興居
F723,回程,5,坪林遊客中心
F723,回程,6,水柳腳商圈
F723,回程,7,坪林國中
F723上石嘈,去程,1,坪林國中
F723上石嘈,去程,2,坪林區公所
F723上石嘈,去程,3,協德宮牌樓
F723上石嘈,去程,4,保安宮牌樓
F723上石嘈,去程,5,清潔隊
F723上石嘈,去程,6,乾溝子
F723上石嘈,去程,7,石嘈派出所
F723上石嘈,去程,8,五份子
F723上石嘈,去程,9,三份子
F723上石嘈,去程,10,青山農場
F723上石嘈,去程,11,碧湖橋
F723上石嘈,去程,12,碧湖
F723上石嘈,去程,13,山林
F723上石嘈,去程,14,關聖宮
F723上石嘈,回程,1,關聖宮
F723上石嘈,回程,2,山林
F723上石嘈,回程,3,碧湖
F723上石嘈,回程,4,碧湖橋
F723上石嘈,回程,5,青山農場
F723上石嘈,回程,6,三份子
F723上石嘈,回程,7,石嘈派出所
F723上石嘈,回程,8,乾溝子
F723上石嘈,回程,9,清潔隊
F723上石嘈,回程,10,保安宮牌樓
F723上石嘈,回程,11,金華茶莊
F723上石嘈,回程,12,九芎林
F723上石嘈,回程,13,協德宮牌樓
F723上石嘈,回程,14,坪林國中
F723下石嘈,去程,1,坪林國中
F723下石嘈,去程,2,坪林區公所
F723下石嘈,去程,3,協德宮牌樓
F723下石嘈,去程,4,保安宮牌樓
F723下石嘈,去程,5,鶯子瀨
F723下石嘈,去程,6,保安宮
F723下石嘈,去程,7,清雲橋頭
F723下石嘈,去程,8,清雲農場
F723下石嘈,去程,9,清雲橋頭
F723下石嘈,去程,10,保安宮
F723下石嘈,去程,11,鶯子瀨
F723下石嘈,去程,12,保安宮牌樓
F723下石嘈,去程,13,金華茶莊
F723下石嘈,去程,14,九芎林
F723下石嘈,去程,15,協德宮牌樓
F723下石嘈,去程,16,坪林國中
F724,去程,1,坪林國中
F724,去程,2,厚德岡坑
F724,回程,1,厚德岡坑
F724,回程,2,坪林國中
F801,去程,1,區民廣場
F801,去程,2,第一市場
F801,去程,3,東和里
F801,去程,4,加油站
F801,去程,5,魚桀魚坑
F801,去程,6,瑞興新村
F801,去程,7,山仔腳
F801,去程,8,大寮
F801,去程,9,瑞亭國小
F801,去程,10,吉慶公園城
F801,去程,11,吉慶國小
F801,去程,12,瑞慶橋頭
F801,去程,13,粗坑口
F801,去程,14,瑞慶橋頭
F801,去程,15,吉安停車場
F801,去程,16,吉安宮
F801,去程,17,四腳亭火車站
F801,去程,18,吉慶停車場
F801,去程,19,萬福宮
F801,去程,20,月眉路56號
F801,回程,1,月眉路56號
F801,回程,2,萬福宮
F801,回程,3,吉慶停車場
F801,回程,4,四腳亭火車站
F801,回程,5,吉安宮
F801,回程,6,吉安停車場
F801,回程,7,瑞慶橋頭
F801,回程,8,粗坑口
F801,回程,9,瑞慶橋頭
F801,回程,10,吉慶國小
F801,回程,11,吉慶公園城
F801,回程,12,瑞亭國小
F801,回程,13,大寮
F801,回程,14,山仔腳
F801,回程,15,瑞興新村
F801,回程,16,魚桀魚坑
F801,回程,17,加油站
F801,回程,18,東和里
F801,回程,19,第一市場
F801,回程,20,瑞芳火車站
F802,去程,1,龍安宮
F802,去程,2,祖師廟
F802,去程,3,區民廣場
F802,去程,4,第一市場
F802,去程,5,瑞芳公園入口
F802,去程,6,九號停車場二
F802,去程,7,青雲殿
F802,去程,8,慶平社區
